,nr,year,school,exper,union,ethn,maried,health,wage,placa,industry,occupation,residence
808,1742,1987,12,9,no,other,no,no,2.480118133,11.94267516,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
809,1744,1980,11,2,yes,other,no,no,1.630321123,5.105513955,Construction,Laborers_and_farmers,NA
810,1744,1981,11,3,yes,other,no,no,1.683545885,5.384615385,Construction,"Craftsmen, Foremen_and_kindred",NA
811,1744,1982,11,4,yes,other,no,no,1.781017373,5.935892363,Construction,"Craftsmen, Foremen_and_kindred",NA
812,1744,1983,11,5,yes,other,no,no,1.38163855,3.98142004,Construction,"Craftsmen, Foremen_and_kindred",NA
813,1744,1984,11,6,yes,other,no,no,2.030624167,7.618840304,Trade,Clerical_and_kindred,NA
814,1744,1985,11,7,yes,other,no,no,1.81069767,6.114711997,Trade,"Craftsmen, Foremen_and_kindred",NA
815,1744,1986,11,8,yes,other,no,no,2.012397466,7.481231866,Construction,Service_Workers,NA
816,1744,1987,11,9,yes,other,no,no,2.320032718,10.17600724,Construction,"Craftsmen, Foremen_and_kindred",NA
817,1763,1980,11,1,no,hisp,no,no,0.643500241,1.90313065,Personal_Service,Operatives_and_kindred,NA
818,1763,1981,11,2,no,hisp,no,no,0.897941593,2.454545455,Trade,Service_Workers,NA
819,1763,1982,11,3,yes,hisp,no,no,1.278796596,3.592314119,Trade,Service_Workers,NA
820,1763,1983,11,4,yes,hisp,no,no,1.335449167,3.801703163,Trade,Service_Workers,NA
821,1763,1984,11,5,no,hisp,no,no,1.526200314,4.600662496,Trade,Service_Workers,NA
822,1763,1985,11,6,no,hisp,no,no,1.434203558,4.196301565,Trade,Service_Workers,NA
823,1763,1986,11,7,no,hisp,no,yes,0.060374725,1.062234518,Trade,Service_Workers,NA
824,1763,1987,11,8,no,hisp,no,no,1.393775937,4.030038531,Trade,Service_Workers,NA
825,1777,1980,15,1,no,other,no,no,1.389388031,4.012393839,Trade,"Professional, Technical_and_kindred",NA
826,1777,1981,15,2,no,other,no,no,1.241713132,3.461538462,Professional_and_Related Service,Clerical_and_kindred,nothern_central
827,1777,1982,15,3,no,other,no,no,0.985908799,2.680246583,Professional_and_Related Service,Clerical_and_kindred,nothern_central
828,1777,1983,15,4,no,other,yes,no,1.144054314,3.139470999,Professional_and_Related Service,Clerical_and_kindred,nothern_central
829,1777,1984,15,5,no,other,yes,no,1.654600454,5.230989483,Transportation,Laborers_and_farmers,NA
830,1777,1985,15,6,yes,other,no,no,1.648178741,5.197505198,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
831,1777,1986,15,7,yes,other,no,no,1.333059875,3.792630627,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
832,1777,1987,15,8,no,other,no,no,1.738180788,5.686988171,Professional_and_Related Service,Service_Workers,nothern_central
833,1843,1980,15,2,no,other,yes,no,2.364290298,10.63648741,Manufacturing,"Professional, Technical_and_kindred",NA
834,1843,1981,15,3,no,other,yes,no,2.337618056,10.35653846,Manufacturing,"Managers, Officials_and_Proprietors",NA
835,1843,1982,15,4,no,other,yes,no,2.416440369,11.20589936,Manufacturing,Clerical_and_kindred,NA
836,1843,1983,15,5,no,other,yes,no,2.513867449,12.35261089,Manufacturing,"Professional, Technical_and_kindred",NA
837,1843,1984,15,6,no,other,yes,no,2.64762728,14.12049489,Manufacturing,"Managers, Officials_and_Proprietors",NA
838,1843,1985,15,7,no,other,yes,no,2.636213378,13.96024123,Manufacturing,"Professional, Technical_and_kindred",NA
839,1843,1986,15,8,no,other,yes,no,2.718755297,15.161439,Manufacturing,Operatives_and_kindred,NA
840,1843,1987,15,9,no,other,yes,no,2.768744047,15.9386033,Manufacturing,"Professional, Technical_and_kindred",NA
841,1891,1980,12,2,yes,other,no,no,0.937173943,2.552756978,Trade,Operatives_and_kindred,north_east
842,1891,1981,12,3,no,other,no,no,1.018830371,2.769953052,Trade,Operatives_and_kindred,north_east
843,1891,1982,12,4,no,other,no,no,1.119958507,3.064727035,Manufacturing,Operatives_and_kindred,north_east
844,1891,1983,12,5,no,other,no,no,0.838389739,2.312640023,Trade,Service_Workers,nothern_central
845,1891,1984,12,6,no,other,no,no,1.246248288,3.477272727,Trade,Service_Workers,nothern_central
846,1891,1985,12,7,no,other,no,no,1.197977739,3.313409563,Trade,Service_Workers,nothern_central
847,1891,1986,12,8,no,other,no,no,1.253417728,3.50229241,Trade,Service_Workers,nothern_central
848,1891,1987,12,9,no,other,no,no,1.301463137,3.67466928,Trade,Service_Workers,nothern_central
849,1895,1980,13,2,no,other,no,no,1.654456199,5.230234942,Trade,Operatives_and_kindred,north_east
850,1895,1981,13,3,no,other,yes,no,1.589547754,4.901531729,Trade,Operatives_and_kindred,north_east
851,1895,1982,13,4,yes,other,yes,no,1.748772273,5.747541932,Public_Administration,Service_Workers,north_east
852,1895,1983,13,5,yes,other,yes,no,1.870592099,6.492139247,Public_Administration,Service_Workers,north_east
853,1895,1984,13,6,yes,other,yes,no,2.054109941,7.799892415,Business_and_Repair_Service,Service_Workers,north_east
854,1895,1985,13,7,yes,other,yes,no,1.903898463,6.712010023,Public_Administration,Service_Workers,north_east
855,1895,1986,13,8,yes,other,yes,no,2.083877024,8.035562671,Public_Administration,Service_Workers,north_east
856,1895,1987,13,9,yes,other,yes,no,2.28229239,9.799118079,Public_Administration,Service_Workers,nothern_central
857,1899,1980,12,3,no,other,no,no,1.447999567,4.254594963,Manufacturing,Laborers_and_farmers,north_east
858,1899,1981,12,4,no,other,no,no,1.241713132,3.461538462,Manufacturing,Clerical_and_kindred,north_east
859,1899,1982,12,5,no,other,yes,no,1.380348437,3.976286871,Manufacturing,Laborers_and_farmers,north_east
860,1899,1983,12,6,no,other,yes,no,0.980969614,2.667040988,Manufacturing,Operatives_and_kindred,nothern_central
861,1899,1984,12,7,no,other,yes,no,1.394864312,4.034427111,Manufacturing,Operatives_and_kindred,nothern_central
862,1899,1985,12,8,no,other,yes,no,1.401318663,4.060550935,Manufacturing,Operatives_and_kindred,nothern_central
863,1899,1986,12,9,no,other,yes,no,1.494579785,4.457463067,Manufacturing,Laborers_and_farmers,nothern_central
864,1899,1987,12,10,no,other,yes,no,1.362457649,3.905780555,Trade,Clerical_and_kindred,nothern_central
865,1925,1980,11,2,no,other,no,no,1.005991088,2.734616176,Trade,"Managers, Officials_and_Proprietors",nothern_central
866,1925,1981,11,3,no,other,no,no,1.637409566,5.141832669,Trade,Sales_Workers,nothern_central
867,1925,1982,11,4,no,other,no,no,1.570719128,4.810106033,Manufacturing,Operatives_and_kindred,nothern_central
868,1925,1983,11,5,no,other,no,no,1.757986259,5.800744429,Manufacturing,Operatives_and_kindred,nothern_central
869,1925,1984,11,6,no,other,yes,no,1.903860109,6.711752598,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
870,1925,1985,11,7,no,other,yes,no,1.833581964,6.256256256,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
871,1925,1986,11,8,no,other,yes,no,1.985459145,7.282390289,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
872,1925,1987,11,9,no,other,yes,no,1.948571187,7.018652068,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
873,1930,1980,11,2,no,other,no,no,1.074007485,2.927086281,Professional_and_Related Service,Service_Workers,north_east
874,1930,1981,11,3,no,other,no,no,0.966761996,2.629416598,Business_and_Repair_Service,Operatives_and_kindred,nothern_central
875,1930,1982,11,4,no,other,no,no,1.32425897,3.759398496,Trade,Operatives_and_kindred,nothern_central
876,1930,1983,11,5,no,other,no,no,0.560657998,1.751824817,Trade,Operatives_and_kindred,nothern_central
877,1930,1984,11,6,no,other,no,no,1.682546384,5.379236149,Trade,Operatives_and_kindred,nothern_central
878,1930,1985,11,7,no,other,no,no,1.85874351,6.415670478,Finance,"Managers, Officials_and_Proprietors",nothern_central
879,1930,1986,11,8,no,other,no,no,1.991016671,7.322975038,Finance,"Managers, Officials_and_Proprietors",nothern_central
880,1930,1987,11,9,no,other,yes,no,2.148760997,8.574228319,Finance,Sales_Workers,north_east
881,1961,1980,12,4,no,other,yes,no,1.166015515,3.2091802,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
882,1961,1981,12,5,no,other,yes,no,1.862028665,6.436781609,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
883,1961,1982,12,6,no,other,yes,no,1.850352066,6.362058994,Trade,Operatives_and_kindred,north_east
884,1961,1983,12,7,no,other,yes,no,1.834120691,6.259627579,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
885,1961,1984,12,8,no,other,yes,no,1.928381347,6.878367534,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
886,1961,1985,12,9,no,other,yes,no,1.859849891,6.422772582,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
887,1961,1986,12,10,no,other,yes,no,2.009258978,7.457788915,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
888,1961,1987,12,11,no,other,yes,no,2.298619283,9.960420434,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
889,1963,1980,11,2,no,other,no,no,1.508624188,4.520507148,Manufacturing,Operatives_and_kindred,nothern_central
890,1963,1981,11,3,no,other,no,no,1.506138343,4.50928382,Manufacturing,Operatives_and_kindred,nothern_central
891,1963,1982,11,4,no,other,yes,no,1.914808068,6.78563629,Manufacturing,Operatives_and_kindred,nothern_central
892,1963,1983,11,5,no,other,yes,no,1.819908632,6.171294566,Manufacturing,Operatives_and_kindred,nothern_central
893,1963,1984,11,6,no,other,yes,no,1.693128494,5.436462065,Manufacturing,"Professional, Technical_and_kindred",nothern_central
894,1963,1985,11,7,no,other,yes,no,1.682080292,5.376729515,Manufacturing,"Professional, Technical_and_kindred",nothern_central
895,1963,1986,11,8,no,other,yes,no,1.7158221,5.561245534,Manufacturing,Operatives_and_kindred,nothern_central
896,1963,1987,11,9,no,other,yes,no,1.747149458,5.738222299,Manufacturing,Sales_Workers,nothern_central
897,1979,1980,12,4,yes,other,yes,no,2.023541637,7.565070276,Manufacturing,Operatives_and_kindred,nothern_central
898,1979,1981,12,5,yes,other,no,no,2.004293749,7.420851064,Manufacturing,Operatives_and_kindred,nothern_central
899,1979,1982,12,6,yes,other,no,no,1.86106008,6.43055006,Manufacturing,Operatives_and_kindred,nothern_central
900,1979,1983,12,7,yes,other,no,no,2.071155962,7.93398921,Manufacturing,Operatives_and_kindred,nothern_central
901,1979,1984,12,8,yes,other,yes,no,1.995276632,7.354237161,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
902,1979,1985,12,9,yes,other,yes,no,1.991968976,7.32995206,Manufacturing,"Professional, Technical_and_kindred",nothern_central
903,1979,1986,12,10,yes,other,yes,no,2.021503705,7.549668874,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
904,1979,1987,12,11,yes,other,yes,no,1.997938107,7.373836355,Manufacturing,Operatives_and_kindred,nothern_central
905,1988,1980,12,2,no,other,no,no,-0.247380776,0.780843311,Construction,Laborers_and_farmers,nothern_central
906,1988,1981,12,3,no,other,no,no,2.283536898,9.811320754,Manufacturing,Operatives_and_kindred,south
907,1988,1982,12,4,yes,other,no,no,1.294700168,3.649901453,Manufacturing,Operatives_and_kindred,south
908,1988,1983,12,5,no,other,no,no,1.150045944,3.158338012,Manufacturing,Operatives_and_kindred,nothern_central
909,1988,1984,12,6,no,other,no,no,1.57105088,4.811702059,Manufacturing,"Craftsmen, Foremen_and_kindred",south
910,1988,1985,12,7,no,other,no,no,-0.742698959,0.475827941,Construction,Laborers_and_farmers,nothern_central
911,1988,1986,12,8,no,other,no,no,1.851254729,6.367804381,Manufacturing,Operatives_and_kindred,nothern_central
912,1988,1987,12,9,no,other,no,no,1.972870331,7.191288268,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
913,2000,1980,11,3,yes,other,no,no,1.90495548,6.719108489,Manufacturing,Operatives_and_kindred,south
914,2000,1981,11,4,no,other,no,no,1.879262368,6.548672566,Manufacturing,Operatives_and_kindred,south
915,2000,1982,11,5,yes,other,yes,no,1.746195626,5.732751608,Manufacturing,Operatives_and_kindred,south
916,2000,1983,11,6,no,other,yes,no,2.093134869,8.110300081,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
917,2000,1984,11,7,no,other,yes,no,1.8447637,6.326604638,Manufacturing,Operatives_and_kindred,south
918,2000,1985,11,8,no,other,yes,no,1.678162249,5.355704468,Trade,Operatives_and_kindred,south
919,2000,1986,11,9,no,other,yes,no,1.765621945,5.845206623,Transportation,Operatives_and_kindred,south
920,2000,1987,11,10,yes,other,yes,no,1.759842285,5.811520759,Manufacturing,"Craftsmen, Foremen_and_kindred",south
921,2014,1980,12,2,yes,other,no,no,2.359059249,10.58099269,Mining,"Craftsmen, Foremen_and_kindred",nothern_central
922,2014,1981,12,3,no,other,no,no,1.923095471,6.842105263,Personal_Service,Sales_Workers,nothern_central
923,2014,1982,12,4,no,other,no,no,1.404926873,4.075228722,Entertainment,"Managers, Officials_and_Proprietors",nothern_central
924,2014,1983,12,5,no,other,no,no,0.799549906,2.224539451,Entertainment,"Craftsmen, Foremen_and_kindred",nothern_central
925,2014,1984,12,6,no,other,no,no,1.314082233,3.721334098,Personal_Service,"Craftsmen, Foremen_and_kindred",nothern_central
926,2014,1985,12,7,no,other,no,no,1.261347712,3.530175944,Trade,Operatives_and_kindred,nothern_central
927,2014,1986,12,8,no,other,no,no,1.498433354,4.474673349,Trade,Operatives_and_kindred,nothern_central
928,2014,1987,12,9,no,other,no,no,1.550128557,4.712075913,Trade,Operatives_and_kindred,nothern_central
929,2025,1980,13,2,no,other,no,no,1.48389249,4.410078499,Trade,"Managers, Officials_and_Proprietors",nothern_central
930,2025,1981,13,3,no,other,yes,no,1.2339887,3.434903047,Trade,Service_Workers,south
931,2025,1982,13,4,no,other,yes,no,1.532616468,4.630275955,Trade,"Managers, Officials_and_Proprietors",nothern_central
932,2025,1983,13,5,no,other,yes,no,1.658470606,5.251273434,Trade,"Managers, Officials_and_Proprietors",nothern_central
933,2025,1984,13,6,no,other,yes,no,1.816277597,6.148927012,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
934,2025,1985,13,7,no,other,yes,no,2.015903521,7.507507508,Manufacturing,Operatives_and_kindred,nothern_central
935,2025,1986,13,8,no,other,yes,no,2.356571821,10.55470594,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
936,2025,1987,13,9,yes,other,yes,no,1.316654872,3.730920075,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
937,2038,1980,10,2,no,other,no,no,0.894395821,2.445857607,Entertainment,Service_Workers,nothern_central
938,2038,1981,10,3,no,other,no,no,1.04334961,2.838709677,Entertainment,Service_Workers,nothern_central
939,2038,1982,10,4,no,other,no,no,1.342459675,3.828448673,Finance,Service_Workers,nothern_central
940,2038,1983,10,5,no,other,no,no,1.311010652,3.709921257,Finance,Service_Workers,nothern_central
941,2038,1984,10,6,no,other,no,no,1.012559109,2.752636305,Trade,Service_Workers,nothern_central
942,2038,1985,10,7,no,other,no,no,1.329873808,3.780566281,Professional_and_Related Service,Clerical_and_kindred,nothern_central
943,2038,1986,10,8,no,other,no,no,1.838888073,6.289540864,Manufacturing,"Professional, Technical_and_kindred",nothern_central
944,2038,1987,10,9,no,other,no,no,2.217753869,9.1866732,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
945,2075,1980,12,5,yes,other,yes,no,2.005680239,7.431147134,Manufacturing,Operatives_and_kindred,south
946,2075,1981,12,6,yes,other,yes,no,1.759996567,5.812417437,Manufacturing,Operatives_and_kindred,south
947,2075,1982,12,7,yes,other,yes,no,1.873217464,6.509205877,Manufacturing,Operatives_and_kindred,south
948,2075,1983,12,8,no,other,yes,no,1.816977282,6.153230831,Manufacturing,"Professional, Technical_and_kindred",south
949,2075,1984,12,9,no,other,yes,no,1.869561212,6.485450034,Manufacturing,"Professional, Technical_and_kindred",south
950,2075,1985,12,10,no,other,yes,no,2.05844711,7.833795334,Manufacturing,Operatives_and_kindred,south
951,2075,1986,12,11,no,other,yes,no,2.234246981,9.339446426,Manufacturing,Operatives_and_kindred,south
952,2075,1987,12,12,no,other,yes,no,2.225133976,9.254722631,Manufacturing,"Professional, Technical_and_kindred",south
953,2101,1980,12,3,no,other,no,no,2.007615355,7.445541185,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
954,2101,1981,12,4,no,other,no,no,2.26336438,9.615384615,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
955,2101,1982,12,5,no,other,no,no,2.240549702,9.398496241,Trade,"Craftsmen, Foremen_and_kindred",NA
956,2101,1983,12,6,yes,other,no,no,2.34843653,10.46918866,Trade,Operatives_and_kindred,NA
957,2101,1984,12,7,no,other,no,no,2.488045211,12.03772189,Trade,"Craftsmen, Foremen_and_kindred",NA
958,2101,1985,12,8,yes,other,no,no,2.468285549,11.80219521,Trade,"Craftsmen, Foremen_and_kindred",NA
959,2101,1986,12,9,yes,other,yes,no,2.346576166,10.44973027,Transportation,"Craftsmen, Foremen_and_kindred",NA
960,2101,1987,12,10,no,other,yes,no,2.490344665,12.06543393,Transportation,"Craftsmen, Foremen_and_kindred",NA
961,2106,1980,12,4,yes,other,no,no,1.676566451,5.347164666,Manufacturing,"Craftsmen, Foremen_and_kindred",south
962,2106,1981,12,5,yes,other,no,no,1.572434301,4.818363274,Manufacturing,Laborers_and_farmers,south
963,2106,1982,12,6,yes,other,no,no,1.764703797,5.839842324,Manufacturing,Operatives_and_kindred,south
964,2106,1983,12,7,yes,other,yes,no,1.815022247,6.141212802,Manufacturing,Clerical_and_kindred,south
965,2106,1984,12,8,yes,other,yes,no,1.772158543,5.883539537,Manufacturing,Clerical_and_kindred,south
966,2106,1985,12,9,yes,other,yes,no,1.846004484,6.33445946,Manufacturing,Clerical_and_kindred,south
967,2106,1986,12,10,yes,other,yes,no,1.845355007,6.330346708,Manufacturing,Laborers_and_farmers,south
968,2106,1987,12,11,yes,other,yes,no,1.812288761,6.1244488,Business_and_Repair_Service,Clerical_and_kindred,south
969,2107,1980,10,2,no,other,no,no,1.29659992,3.656841951,Trade,Operatives_and_kindred,south
970,2107,1981,10,3,no,other,no,no,1.614659856,5.02617801,Trade,Operatives_and_kindred,south
971,2107,1982,10,4,yes,other,no,no,1.250571254,3.492337401,Manufacturing,Operatives_and_kindred,south
972,2107,1983,10,5,yes,other,no,no,1.491859342,4.445353272,Manufacturing,Operatives_and_kindred,south
973,2107,1984,10,6,no,other,yes,no,1.890576298,6.623184508,Public_Administration,Service_Workers,south
974,2107,1985,10,7,no,other,yes,no,1.943642954,6.984147609,Public_Administration,Service_Workers,south
975,2107,1986,10,8,no,other,yes,no,2.054195573,7.800560367,Public_Administration,Service_Workers,south
976,2107,1987,10,9,no,other,yes,no,2.035432312,7.655561,Public_Administration,Service_Workers,south
